recno,SeqNum,Name,UKST,RAJ2000,DEJ2000,Bjmag,Bjsel,z,q_z,n_z,SNR
72245,103101,"TGS324Z242",418,54.93816666666666,-29.97080555555555,18.984,18.935,0.0737,4,2,7.2
72248,103112,"TGS403Z055",418,54.917874999999995,-29.96122222222222,18.963,18.914,0.1248,4,2,8.7
72237,103072,"TGS403Z025",418,55.002333333333326,-29.959527777777772,18.591,18.542,0.0683,4,2,8.4
72235,103058,"TGS403Z014",418,55.03666666666666,-29.869527777777773,19.189,19.14,0.1429,2,3,7.5
72408,103383,"TGS402Z118",418,54.08933333333333,-30.610861111111106,19.43,19.366,0.258,5,1,21.3
72414,103392,"TGS402Z127",418,54.08491666666666,-30.53441666666666,19.027,18.966,0.1264,5,1,25.6
72441,103421,"TGS402Z150",418,54.012833333333326,-30.52072222222222,17.743,17.683,-3.0E-4,5,1,95.4
72413,103391,"TGS402Z126",418,54.080208333333324,-30.43080555555555,18.29,18.227,0.1318,4,1,25.0
72372,103325,"TGS402Z078",418,54.238208333333326,-30.42105555555555,18.352,18.288,0.1303,5,1,20.2
72362,103309,"TGS402Z072",418,54.304583333333326,-30.33997222222222,18.014,17.951,0.083,5,1,27.3
72456,103438,"TGS402Z163",418,53.96212499999999,-30.49791666666666,19.222,19.161,0.0372,5,2,10.2
72434,103413,"TGS402Z143",418,54.03670833333332,-30.430888888888884,19.386,19.322,0.0374,4,2,10.8
72433,103412,"TGS402Z142",418,54.03195833333333,-30.420166666666663,18.591,18.526,0.2137,5,1,22.7
72478,103460,"TGS401Z001",418,53.90458333333333,-30.447999999999997,18.424,18.364,0.1119,4,2,6.8
72432,103411,"TGS402Z141",418,54.025791666666656,-30.400638888888885,19.146,19.079,0.0746,4,1,15.7
72412,103390,"TGS402Z125",418,54.06412499999999,-30.334472222222217,19.06,18.989,0.1735,5,1,27.5
72407,103381,"TGS402Z117",418,54.09470833333332,-30.31508333333333,17.565,17.495,0.0748,4,1,16.0
72440,103420,"TGS402Z149",418,54.012874999999994,-30.367916666666662,15.991,15.92,0.0741,5,1,44.7
72447,103429,"TGS402Z158",418,53.99912499999999,-30.35055555555555,18.157,18.087,0.0741,5,1,27.5
72424,103402,"TGS402Z132",418,54.06258333333333,-30.29308333333333,18.352,18.283,0.0374,5,1,19.8
72495,103477,"TGS401Z003",418,53.86608333333333,-30.370055555555552,18.973,18.914,0.2018,2,3,4.1
72486,103468,"TGS402Z178",418,53.89216666666666,-30.286055555555553,18.612,18.548,0.1629,3,1,3.4
72494,103476,"TGS402Z184",418,53.86454166666666,-30.273138888888884,18.909,18.845,0.1779,5,2,12.1
72455,103437,"TGS402Z162",418,53.961499999999994,-30.249249999999996,19.038,18.97,0.1778,5,1,24.5
72454,103436,"TGS402Z161",418,53.973458333333326,-30.21272222222222,19.309,19.241,0.1873,4,2,9.2
72398,103368,"TGS402Z107",418,54.12204166666666,-30.300861111111107,18.445,18.375,0.1023,5,1,27.0
72406,103380,"TGS402Z116",418,54.09024999999999,-30.28947222222222,18.075,18.005,0.1013,5,1,48.3
72405,103379,"TGS402Z115",418,54.10137499999999,-30.257055555555553,19.244,19.176,0.2299,4,1,19.4
72371,103324,"TGS403Z125",418,54.24912499999999,-30.216916666666663,18.963,18.897,0.201,5,1,20.7
72370,103323,"TGS403Z124",418,54.23812499999999,-30.125111111111107,19.43,19.364,0.2411,5,1,16.4
72397,103367,"TGS402Z106",418,54.12191666666666,-30.167055555555553,19.2,19.133,0.1356,5,1,21.1
72423,103401,"TGS402Z131",418,54.05091666666666,-30.154861111111106,19.146,19.078,0.1337,5,1,24.2
72404,103378,"TGS402Z114",418,54.08262499999999,-30.117611111111106,19.266,19.197,0.2468,3,1,2.9
72373,103329,"TGS402Z081",418,54.21291666666666,-30.08330555555555,18.856,18.791,0.1771,4,1,15.1
72383,103342,"TGS402Z091",418,54.178999999999995,-30.065916666666663,18.813,18.749,0.1366,5,1,29.9
72411,103387,"TGS402Z122",418,54.08091666666666,-30.081027777777773,18.445,18.378,0.1607,5,1,16.2
72396,103365,"TGS402Z104",418,54.11479166666666,-30.068138888888885,18.654,18.589,0.1379,3,1,4.7
72324,103246,"TGS403Z104",418,54.47041666666666,-30.285583333333328,18.707,18.654,0.058,4,1,17.2
72306,103218,"TGS403Z097",418,54.53883333333333,-30.20283333333333,19.386,19.334,0.2499,4,1,14.2
72266,103149,"TGS403Z075",418,54.73862499999999,-30.06247222222222,18.435,18.383,0.1587,5,1,18.9
72281,103177,"TGS402Z017",418,54.67920833333333,-29.99491666666666,17.813,17.76,0.1359,5,1,18.4
72291,103191,"TGS402Z024",418,54.61879166666666,-30.033027777777775,18.362,18.309,0.1046,4,2,6.6
72366,103315,"TGS402Z074",418,54.285708333333325,-30.07711111111111,18.707,18.647,0.0968,5,1,25.6
72333,103260,"TGS402Z049",418,54.44683333333332,-30.030138888888885,18.352,18.305,0.0675,4,2,6.3
72378,103336,"TGS402Z086",418,54.191666666666656,-30.03141666666666,19.287,19.228,0.0967,4,1,17.3
72377,103335,"TGS402Z085",418,54.19120833333333,-30.017638888888886,19.277,19.219,0.1798,5,1,16.0
72382,103341,"TGS402Z090",418,54.17379166666666,-29.982472222222217,19.124,19.069,-3.0E-4,5,1,16.2
72376,103334,"TGS402Z084",418,54.19095833333333,-29.968111111111106,18.973,18.921,0.1492,4,1,7.8
72349,103292,"TGS402Z063",418,54.34041666666666,-29.96269444444444,19.211,19.162,0.1016,4,2,4.0
72355,103299,"TGS402Z068",418,54.32512499999999,-29.937138888888885,19.419,19.37,0.2126,4,1,7.7
72361,103308,"TGS324Z304",418,54.29362499999999,-29.89272222222222,18.654,18.607,0.1361,5,1,7.0
72320,103237,"TGS402Z040",418,54.48095833333333,-29.939638888888886,17.733,17.686,0.1032,4,1,18.7
72300,103209,"TGS402Z032",418,54.54695833333333,-29.88633333333333,18.792,18.743,0.0355,3,1,4.5
72339,103274,"TGS324Z292",418,54.41324999999999,-29.899916666666662,19.266,19.215,0.0846,4,1,5.5
72338,103273,"TGS324Z291",418,54.405583333333325,-29.879222222222218,19.049,18.997,0.213,4,1,10.0
72342,103280,"TGS402Z057",418,54.37958333333333,-29.820972222222217,18.393,18.344,0.1023,5,1,13.6
72354,103298,"TGS402Z067",418,54.328708333333324,-29.83716666666666,19.135,19.087,0.2076,4,1,9.2
72332,103259,"TGS402Z048",418,54.443166666666656,-29.781111111111105,19.211,19.163,0.1074,5,2,11.5
72319,103236,"TGS402Z039",418,54.47904166666666,-29.78855555555555,19.32,19.271,0.1014,5,2,10.3
72318,103235,"TGS324Z283",418,54.480124999999994,-29.760111111111108,18.57,18.523,0.1314,5,1,22.4
72305,103216,"TGS324Z273",418,54.53074999999999,-29.763388888888883,19.277,19.228,0.1011,4,2,5.4
72310,103223,"TGS324Z276",418,54.50699999999999,-29.73591666666666,19.146,19.1,0.1594,3,2,10.9
72521,103505,"TGS402Z195",418,53.78824999999999,-30.32147222222222,17.615,17.559,0.0372,4,1,11.7
72501,103484,"TGS401Z005",418,53.842458333333326,-30.281777777777773,17.634,17.572,0.106,4,2,7.9
72508,103491,"TGS401Z007",418,53.826833333333326,-30.219888888888885,18.654,18.593,0.0452,4,1,2.8
72485,103467,"TGS402Z177",418,53.89008333333332,-30.10047222222222,19.168,19.107,0.1603,4,2,7.4
72545,103529,"TGS402Z206",418,53.70774999999999,-30.231722222222217,17.428,17.375,0.0292,4,1,9.1
72552,103537,"TGS401Z019",418,53.70391666666666,-30.181805555555552,18.963,18.911,0.111,3,3,5.5
72532,103516,"TGS402Z202",418,53.75991666666666,-30.159083333333328,18.952,18.896,0.1324,4,1,7.8
72558,103543,"TGS401Z020",418,53.66533333333333,-30.20447222222222,18.877,18.828,0.2298,4,1,9.2
72493,103475,"TGS402Z183",418,53.85404166666666,-30.07658333333333,18.824,18.767,0.2011,4,1,14.1
72453,103435,"TGS402Z160",418,53.969333333333324,-30.158416666666664,19.179,19.111,0.1353,4,1,12.6
72472,103454,"TGS402Z172",418,53.91420833333333,-30.068111111111108,19.298,19.238,0.0376,5,1,24.8
72462,103444,"TGS402Z168",418,53.944374999999994,-30.056055555555552,16.281,16.22,0.0369,5,1,20.8
72403,103377,"TGS402Z113",418,54.094874999999995,-30.04019444444444,18.728,18.664,0.2441,3,1,8.3
72395,103364,"TGS402Z103",418,54.11604166666666,-29.978444444444442,18.623,18.563,0.1494,4,1,11.2
72431,103410,"TGS402Z140",418,54.036249999999995,-29.965583333333328,17.723,17.661,0.0942,5,1,26.0
72430,103408,"TGS402Z138",418,54.02408333333332,-29.94347222222222,18.995,18.935,0.1881,5,1,14.7
72429,103407,"TGS402Z137",418,54.037208333333325,-29.933277777777775,19.364,19.305,,1,2,0.8
72477,103459,"TGS402Z174",418,53.90666666666666,-30.056888888888885,19.342,19.283,0.1617,5,1,18.6
72492,103474,"TGS402Z182",418,53.86099999999999,-29.99866666666666,18.803,18.747,0.1794,4,1,14.1
72446,103426,"TGS402Z155",418,53.983124999999994,-29.965027777777774,19.43,19.37,0.2141,4,1,9.2
72445,103425,"TGS402Z154",418,53.98449999999999,-29.865388888888884,18.57,18.519,0.1502,4,1,7.8
72600,103587,"TGS401Z037",418,53.57516666666666,-30.06769444444444,17.644,17.591,0.0931,5,1,22.5
72544,103528,"TGS401Z016",418,53.719333333333324,-30.052888888888884,18.813,18.762,0.1792,5,1,22.1
72520,103504,"TGS402Z194",418,53.77191666666666,-30.000499999999995,18.126,18.07,0.1055,4,1,11.3
72551,103536,"TGS402Z209",418,53.69158333333333,-30.000499999999995,19.2,19.151,0.1356,4,2,9.9
72550,103535,"TGS401Z018",418,53.69491666666666,-29.988249999999997,18.57,18.521,0.1506,4,2,6.3
72599,103586,"TGS401Z036",418,53.558249999999994,-30.051638888888885,19.287,19.235,0.0929,5,2,3.4
72608,103596,"TGS401Z042",418,53.53824999999999,-30.040111111111106,19.06,19.008,0.064,3,1,4.4
72591,103577,"TGS401Z032",418,53.586458333333326,-30.00344444444444,18.269,18.221,0.0739,4,1,13.7
72590,103576,"TGS401Z031",418,53.58254166666666,-29.997305555555553,18.877,18.829,0.0759,4,2,7.8
72598,103585,"TGS401Z035",418,53.572666666666656,-29.981027777777772,18.228,18.181,0.1113,5,1,11.8
72607,103595,"TGS401Z041",418,53.55320833333332,-29.980027777777774,18.623,18.576,-2.0E-4,5,1,49.5
72629,103619,"TGS401Z053",418,53.50904166666666,-29.99408333333333,18.888,18.841,0.1358,4,1,15.0
72628,103618,"TGS401Z052",418,53.50374999999999,-29.975111111111108,18.56,18.515,0.1364,4,1,13.4
72627,103617,"TGS401Z051",418,53.495124999999994,-29.965749999999996,18.259,18.215,0.1365,5,1,12.1
72626,103616,"TGS401Z050",418,53.493333333333325,-29.95166666666666,18.781,18.738,0.108,3,1,6.7
72567,103552,"TGS401Z024",418,53.652291666666656,-29.915388888888884,19.189,19.142,0.1597,4,1,8.6
72566,103551,"TGS402Z212",418,53.652874999999995,-29.88944444444444,18.116,18.069,0.1605,4,1,17.3
72580,103566,"TGS402Z216",418,53.607583333333324,-29.918749999999996,17.111,17.065,0.0934,4,1,27.2
72606,103594,"TGS402Z225",418,53.54187499999999,-29.910527777777773,19.146,19.103,0.1625,3,2,4.9
72507,103490,"TGS402Z190",418,53.80895833333333,-29.975805555555553,18.602,18.545,0.1617,4,1,17.4
72506,103489,"TGS402Z189",418,53.81920833333333,-29.94419444444444,19.408,19.353,0.1053,4,1,12.2
72519,103503,"TGS402Z193",418,53.778458333333326,-29.95361111111111,19.157,19.102,0.1581,4,2,11.3
72514,103497,"TGS402Z191",418,53.80112499999999,-29.94480555555555,16.941,16.886,0.1061,5,1,32.0
72471,103453,"TGS402Z171",418,53.91224999999999,-29.87233333333333,19.408,19.357,0.1367,4,1,10.6
72540,103524,"TGS323Z235",418,53.727416666666656,-29.847916666666663,19.222,19.173,0.1615,4,1,5.6
72491,103473,"TGS402Z181",418,53.854208333333325,-29.73944444444444,18.92,18.874,0.2016,4,1,10.5
72531,103515,"TGS402Z201",418,53.74262499999999,-29.773999999999997,19.006,18.957,0.1374,4,1,9.4
72530,103514,"TGS402Z200",418,53.74770833333333,-29.723999999999997,18.331,18.282,0.1371,4,1,10.1
72539,103523,"TGS402Z204",418,53.73108333333332,-29.724999999999994,19.375,19.326,0.0701,4,2,5.9
72381,103340,"TGS402Z089",418,54.16566666666666,-29.93391666666666,19.049,18.997,0.0832,3,3,2.6
72393,103359,"TGS402Z100",418,54.12904166666666,-29.86247222222222,19.189,19.139,0.3142,3,1,4.6
72369,103322,"TGS402Z077",418,54.23541666666666,-29.785499999999995,18.931,18.883,0.2061,4,1,10.8
72422,103400,"TGS402Z130",418,54.044708333333325,-29.810249999999996,18.549,18.499,0.1079,4,1,9.9
72428,103406,"TGS402Z136",418,54.03312499999999,-29.77908333333333,18.414,18.364,0.1514,5,1,13.1
72388,103353,"TGS324Z312",418,54.15999999999999,-29.73194444444444,19.331,19.282,0.2029,4,1,8.5
72402,103376,"TGS402Z112",418,54.09374999999999,-29.714611111111108,18.803,18.752,0.1355,4,1,7.8
72392,103358,"TGS324Z314",418,54.138833333333324,-29.666472222222218,19.146,19.1,0.0165,2,1,5.0
72353,103297,"TGS402Z066",418,54.32545833333332,-29.75380555555555,19.353,19.307,0.231,5,1,8.4
72360,103307,"TGS402Z071",418,54.29429166666666,-29.758861111111106,19.179,19.133,0.2032,4,2,6.7
72352,103296,"TGS402Z065",418,54.31974999999999,-29.733805555555552,17.438,17.394,0.0686,5,1,34.7
72348,103290,"TGS324Z297",418,54.341958333333324,-29.63380555555555,18.781,18.743,0.0843,5,2,6.0
72351,103295,"TGS324Z298",418,54.31283333333332,-29.584666666666664,18.92,18.883,0.1014,4,1,14.2
72341,103279,"TGS324Z294",418,54.37658333333333,-29.54808333333333,18.877,18.84,0.2214,4,1,9.7
72365,103313,"TGS324Z306",418,54.27199999999999,-29.593611111111105,19.397,19.36,0.1776,4,2,6.4
72359,103306,"TGS324Z303",418,54.295874999999995,-29.576777777777775,17.853,17.816,0.1016,5,1,29.1
72444,103424,"TGS402Z153",418,53.98049999999999,-29.77533333333333,18.707,18.66,0.1059,4,1,13.2
72439,103418,"TGS402Z147",418,54.00829166666666,-29.777388888888886,18.676,18.627,0.1516,5,1,14.1
72470,103452,"TGS402Z170",418,53.928999999999995,-29.721583333333328,19.342,19.297,0.1025,4,2,8.3
72394,103363,"TGS402Z102",418,54.10612499999999,-29.684138888888885,19.222,19.174,0.1347,4,1,11.4
72401,103375,"TGS402Z111",418,54.07937499999999,-29.648277777777775,19.049,19.003,0.1792,4,1,5.2
72438,103417,"TGS323Z204",418,54.00249999999999,-29.641777777777772,18.218,18.171,0.1364,4,1,4.8
72427,103405,"TGS402Z135",418,54.03037499999999,-29.628999999999994,16.931,16.886,0.0684,5,1,23.5
72484,103466,"TGS323Z220",418,53.87879166666666,-29.67772222222222,18.665,18.615,0.1026,5,1,19.3
72461,103443,"TGS402Z167",418,53.93908333333333,-29.64833333333333,17.684,17.636,0.1359,4,1,9.4
72476,103458,"TGS323Z217",418,53.89820833333333,-29.658222222222218,17.994,17.944,0.1361,4,1,14.2
72483,103465,"TGS402Z176",418,53.88354166666666,-29.647361111111106,18.909,18.859,0.1067,4,1,6.1
72490,103472,"TGS402Z180",418,53.86299999999999,-29.612555555555552,19.179,19.128,0.1354,4,1,9.8
72452,103434,"TGS402Z159",418,53.957583333333325,-29.589361111111106,17.293,17.248,0.1055,4,1,13.5
72451,103433,"TGS323Z208",418,53.95983333333333,-29.57955555555555,18.931,18.886,0.1065,4,2,6.2
72460,103442,"TGS402Z166",418,53.93099999999999,-29.571055555555553,19.408,19.363,0.136,4,1,12.6
72387,103352,"TGS324Z311",418,54.15724999999999,-29.569611111111108,19.397,19.357,0.2062,5,1,13.3
72368,103321,"TGS324Z308",418,54.22695833333333,-29.49630555555555,18.856,18.816,0.1802,4,2,13.7
72375,103333,"TGS324Z309",418,54.17954166666666,-29.45305555555555,19.408,19.369,0.1503,4,2,5.8
72421,103399,"TGS324Z316",418,54.039624999999994,-29.534888888888887,19.211,19.168,0.135,4,1,2.6
72420,103398,"TGS323Z203",418,54.04366666666666,-29.533361111111105,19.255,19.212,0.1063,2,2,4.2
72419,103397,"TGS323Z202",418,54.04191666666666,-29.515055555555552,18.045,18.002,0.0744,5,2,7.7
72241,103087,"TGS403Z036",418,54.95654166666666,-29.861027777777775,18.909,18.86,0.1478,4,1,10.4
72247,103111,"TGS403Z054",418,54.91479166666666,-29.871916666666664,19.179,19.129,0.1604,4,2,7.5
72249,103115,"TGS324Z245",418,54.88291666666666,-29.854083333333328,16.552,16.503,0.0585,5,1,50.1
72262,103141,"TGS403Z070",418,54.78037499999999,-29.861166666666662,19.266,19.218,0.0725,4,1,15.2
72234,103057,"TGS403Z013",418,55.02683333333333,-29.78769444444444,18.931,18.877,0.059,4,3,5.9
72233,103056,"TGS324Z233",418,55.041999999999994,-29.77430555555555,19.408,19.352,0.1205,5,1,16.4
72240,103086,"TGS324Z238",418,54.95166666666666,-29.747999999999998,18.095,18.044,0.0611,5,2,11.9
72232,103044,"TGS324Z232",418,55.09799999999999,-29.64486111111111,18.781,18.723,0.0584,5,2,7.0
72231,103041,"TGS325Z027",418,55.10366666666666,-29.577027777777772,18.813,18.758,0.0457,4,2,9.3
72238,103079,"TGS324Z237",418,54.95979166666666,-29.554527777777775,16.894,16.846,0.0586,5,1,30.9
72275,103163,"TGS324Z259",418,54.71812499999999,-29.745777777777775,18.497,18.447,0.1071,4,1,20.9
72279,103170,"TGS403Z083",418,54.691041666666656,-29.76108333333333,17.419,17.369,0.1009,4,1,18.7
72274,103162,"TGS403Z080",418,54.72487499999999,-29.696499999999997,18.824,18.772,0.1076,5,2,11.0
72293,103196,"TGS324Z267",418,54.58362499999999,-29.567277777777775,19.277,19.231,0.1315,3,1,5.9
72288,103186,"TGS324Z265",418,54.62774999999999,-29.552111111111106,18.393,18.347,0.1058,4,1,17.8
72252,103120,"TGS324Z247",418,54.83491666666666,-29.582527777777774,19.298,19.246,0.1901,5,1,18.0
72256,103126,"TGS324Z249",418,54.821208333333324,-29.53958333333333,19.135,19.083,0.1,5,1,20.4
72244,103100,"TGS324Z241",418,54.92854166666666,-29.523305555555552,18.085,18.037,0.0598,2,1,8.3
72236,103071,"TGS324Z236",418,54.99262499999999,-29.46647222222222,19.298,19.247,,1,2,2.3
72243,103099,"TGS324Z240",418,54.917249999999996,-29.479611111111108,17.733,17.683,0.1069,5,1,23.8
72261,103140,"TGS324Z252",418,54.76745833333332,-29.410638888888887,19.244,19.197,0.1069,4,1,11.8
72242,103098,"TGS324Z239",418,54.92283333333332,-29.391277777777773,19.353,19.301,0.1063,5,1,17.7
72250,103116,"TGS324Z246",418,54.866499999999995,-29.396611111111106,17.526,17.476,0.1059,5,1,40.2
72246,103108,"TGS324Z243",418,54.890333333333324,-29.381499999999996,17.694,17.643,0.1055,4,1,23.8
72229,103038,"TGS325Z025",418,55.128499999999995,-29.330666666666662,18.995,18.942,0.137,4,1,22.6
72228,103037,"TGS324Z230",418,55.12245833333333,-29.293166666666664,19.342,19.288,0.2233,4,1,13.6
72230,103040,"TGS325Z026",418,55.104833333333325,-29.253138888888884,19.049,18.993,0.1959,5,1,19.0
72227,103036,"TGS325Z024",418,55.11741666666666,-29.20908333333333,19.124,19.066,0.1222,4,1,11.0
72317,103233,"TGS324Z281",418,54.48541666666666,-29.621249999999996,18.665,18.622,0.1071,4,1,15.3
72304,103215,"TGS324Z272",418,54.51891666666666,-29.603499999999997,19.006,18.96,0.0852,4,2,5.9
72299,103207,"TGS324Z270",418,54.55658333333333,-29.573499999999996,19.244,19.198,0.203,4,1,4.2
72323,103244,"TGS324Z287",418,54.45741666666666,-29.55033333333333,19.386,19.347,1.0E-4,4,1,19.2
72316,103232,"TGS324Z280",418,54.479833333333325,-29.531138888888886,19.114,19.073,0.171,4,1,7.0
72295,103201,"TGS324Z268",418,54.561249999999994,-29.525916666666664,19.342,19.299,0.1306,4,1,7.0
72298,103206,"TGS324Z269",418,54.543208333333325,-29.465861111111106,19.331,19.29,0.123,5,1,25.2
72315,103231,"TGS324Z279",418,54.472624999999994,-29.452249999999996,18.167,18.126,0.1361,5,1,19.6
72314,103230,"TGS324Z278",418,54.47266666666666,-29.427888888888884,18.208,18.165,0.1359,5,1,32.8
72303,103214,"TGS324Z271",418,54.523708333333325,-29.411916666666663,18.341,18.298,0.0413,3,3,4.9
72309,103222,"TGS324Z275",418,54.50787499999999,-29.37319444444444,19.43,19.386,0.1968,4,1,9.5
72308,103221,"TGS324Z274",418,54.50954166666666,-29.33233333333333,17.458,17.414,0.1019,5,1,26.7
72255,103125,"TGS324Z248",418,54.82012499999999,-29.31333333333333,18.487,18.438,0.1074,5,1,17.4
72260,103139,"TGS324Z251",418,54.765291666666656,-29.24922222222222,18.781,18.726,0.1056,5,1,18.1
72265,103148,"TGS324Z254",418,54.73129166666666,-29.232861111111106,17.743,17.686,-5.0E-4,5,1,16.1
72273,103161,"TGS324Z258",418,54.69774999999999,-29.23216666666666,18.963,18.907,0.1064,5,1,9.2
72358,103305,"TGS324Z302",418,54.29941666666666,-29.27091666666666,19.081,19.043,0.1962,4,1,12.1
72346,103285,"TGS324Z296",418,54.36066666666666,-29.218527777777773,19.32,19.278,0.0677,5,2,11.7
72322,103243,"TGS324Z286",418,54.46516666666666,-29.252888888888886,19.255,19.216,0.0505,4,2,7.1
72287,103185,"TGS324Z264",418,54.618624999999994,-29.13319444444444,19.397,19.348,0.2118,4,1,9.9
72286,103184,"TGS324Z263",418,54.613208333333326,-29.120916666666663,18.393,18.345,0.1047,4,1,16.5
72285,103183,"TGS324Z262",418,54.62262499999999,-29.111805555555552,19.298,19.249,0.0696,4,1,9.5
70814,101142,"TGS324Z118",418,54.566666666666656,-29.08191666666666,18.177,18.132,0.0691,4,1,13.8
72336,103265,"TGS324Z290",418,54.41624999999999,-29.155249999999995,17.595,17.55,0.0699,4,1,18.0
72331,103257,"TGS324Z288",418,54.439874999999994,-29.132722222222217,18.781,18.736,0.0688,4,1,14.6
72321,103241,"TGS324Z284",418,54.44695833333333,-29.103638888888884,19.408,19.362,0.0676,4,2,7.1
72345,103284,"TGS324Z295",418,54.350874999999995,-29.168305555555552,18.259,18.216,0.0739,4,2,10.5
72340,103278,"TGS324Z293",418,54.376999999999995,-29.11308333333333,19.353,19.309,0.1996,5,1,17.1
72313,103229,"TGS324Z277",418,54.46945833333333,-29.085888888888885,19.135,19.089,,1,3,7.6
70813,101141,"TGS324Z117",418,54.55816666666666,-29.039722222222217,17.245,17.2,0.0683,5,1,48.8
70820,101161,"TGS324Z127",418,54.505666666666656,-29.05994444444444,16.847,16.801,0.0685,5,1,40.4
70827,101169,"TGS324Z133",418,54.47662499999999,-29.047999999999995,18.393,18.347,0.1021,5,1,18.1
70826,101168,"TGS324Z132",418,54.46949999999999,-29.036138888888885,18.424,18.379,0.1057,4,1,11.6
