Num,Name,RAJ2000,DEJ2000,imag,z,f_z
20214935,"VVDS-J022659.64-043114.9",36.7485228,-4.5208056,23.9471,0.4424,1
20215063,"VVDS-J022701.33-043112.3",36.7555825,-4.5200884,23.9401,0.6345,2
20216748,"VVDS-J022701.72-043102.2",36.7571966,-4.5172903,22.8204,0.3474,4
20217196,"VVDS-J022701.87-043100.2",36.7578007,-4.516745,22.5335,0.3461,4
20217558,"VVDS-J022658.49-043053.3",36.7437212,-4.5148105,23.1311,0.5423,2
20217952,"VVDS-J022658.71-043049.8",36.7446543,-4.5138517,23.0893,0.8052,1
20216966,"VVDS-J022702.20-043056.7",36.7591911,-4.5157581,23.8592,9.9999,0
20217630,"VVDS-J022702.42-043053.4",36.7601147,-4.5148362,23.9447,1.0035,2
20218914,"VVDS-J022703.07-043047.2",36.7628221,-4.5131131,21.3132,0.4847,3
20219235,"VVDS-J022701.09-043043.4",36.7545832,-4.5120599,23.7452,1.153,2
20224157,"VVDS-J022701.52-043021.5",36.7563371,-4.505992,23.0908,1.8512,2
20223741,"VVDS-J022702.45-043020.3",36.7602377,-4.5056466,23.831,1.1897,1
20210948,"VVDS-J022652.54-043149.0",36.7189314,-4.5302987,23.5145,0.8815,2
20210734,"VVDS-J022651.92-043151.9",36.7163359,-4.5310919,23.395,0.4373,1
20211567,"VVDS-J022653.28-043144.0",36.7220188,-4.5288994,23.1286,0.6674,1
20211795,"VVDS-J022653.18-043145.9",36.721586,-4.5294377,21.5635,0.2522,4
20211722,"VVDS-J022653.85-043146.0",36.7244007,-4.529471,22.5822,9.9999,0
20211141,"VVDS-J022650.42-043148.3",36.7101111,-4.5301024,23.4322,0.494,2
20214229,"VVDS-J022652.30-043119.6",36.717954,-4.522127,23.6057,1.3614,1
20214339,"VVDS-J022652.36-043117.5",36.7181983,-4.5215497,23.8205,0.9602,3
20215174,"VVDS-J022651.85-043115.8",36.7160673,-4.5210698,22.582,0.3296,4
20213962,"VVDS-J022654.21-043122.9",36.7258781,-4.5230304,23.9663,0.6359,4
20214330,"VVDS-J022653.64-043121.9",36.7235318,-4.5227587,22.7596,0.6536,4
20215973,"VVDS-J022656.02-043106.3",36.7334326,-4.5184247,23.6961,1.3263,3
20217326,"VVDS-J022654.82-043055.8",36.7284542,-4.5155082,23.6913,0.6513,4
20219166,"VVDS-J022654.56-043046.6",36.7273434,-4.5129645,21.8812,0.6249,3
20213210,"VVDS-J022648.83-043131.7",36.7034625,-4.5254745,23.6526,0.7237,2
20214529,"VVDS-J022650.52-043119.6",36.7105033,-4.5221127,22.8426,0.961,3
20214774,"VVDS-J022650.63-043118.2",36.7109827,-4.5217415,22.6257,1.1939,2
20216018,"VVDS-J022649.80-043111.5",36.7075021,-4.5198783,22.6887,0.9601,2
20216963,"VVDS-J022650.05-043059.7",36.7085739,-4.5166106,23.0737,1.0148,2
20215695,"VVDS-J022647.16-043109.7",36.6965172,-4.519381,23.4455,0.2262,2
20217467,"VVDS-J022648.33-043053.6",36.7014062,-4.5148959,23.6233,1.0067,1
20219427,"VVDS-J022649.15-043049.0",36.704825,-4.513631,20.5966,0.2713,3
20218888,"VVDS-J022649.59-043043.4",36.7066443,-4.5120812,23.6877,1.1797,2
20218880,"VVDS-J022652.73-043044.4",36.719727,-4.5123602,24.2566,0.9125,22
20218855,"VVDS-J022652.98-043044.5",36.7207607,-4.5123865,23.7452,9.9999,0
20219096,"VVDS-J022653.35-043042.5",36.7223313,-4.5118063,23.8197,9.9999,0
20220576,"VVDS-J022652.98-043035.5",36.720779,-4.5098672,23.8734,1.1797,1
20222232,"VVDS-J022649.91-043026.6",36.7079866,-4.5074002,23.8495,0.8276,3
20223262,"VVDS-J022652.32-043025.6",36.7180014,-4.5071243,22.5746,0.8109,4
20224724,"VVDS-J022651.24-043021.3",36.7135052,-4.5059291,21.8329,0.495,2
20225576,"VVDS-J022651.45-043015.1",36.7143849,-4.5042219,22.3567,1.2047,3
20226431,"VVDS-J022651.54-043014.2",36.7147618,-4.5039559,22.0671,0.2517,2
20217535,"VVDS-J022657.16-043058.5",36.7381667,-4.5162578,21.8777,0.9146,2
20217059,"VVDS-J022656.93-043100.0",36.7372283,-4.5166813,23.3045,0.8256,24
20222163,"VVDS-J022657.87-043028.6",36.7411253,-4.5079636,22.0114,0.2523,4
20223123,"VVDS-J022658.19-043024.0",36.7424646,-4.5066812,23.7769,1.1987,9
20219612,"VVDS-J022655.63-043039.4",36.731807,-4.5109502,23.7672,0.6351,3
20225656,"VVDS-J022657.70-043013.9",36.7404346,-4.5038753,22.392,0.9935,3
20225234,"VVDS-J022700.10-043020.5",36.7504524,-4.505713,21.5576,0.5225,4
20224744,"VVDS-J022700.26-043019.7",36.7511186,-4.5054876,21.3758,0.8665,2
20225996,"VVDS-J022700.33-043014.8",36.7514088,-4.504126,21.1483,0.6888,3
20226831,"VVDS-J022659.41-043010.2",36.7475481,-4.502838,21.2599,0.6877,4
20227329,"VVDS-J022658.85-043003.3",36.745235,-4.5009261,23.3142,9.9999,0
20228056,"VVDS-J022659.27-043002.6",36.7469978,-4.5007393,21.5612,0.6888,3
20228409,"VVDS-J022659.87-042955.7",36.749495,-4.4988058,23.3268,1.2253,2
20229559,"VVDS-J022659.99-042950.1",36.7499878,-4.4972694,21.8379,0.3877,4
20224075,"VVDS-J022654.73-043022.9",36.7280547,-4.5063699,22.7106,0.8948,9
20223210,"VVDS-J022653.96-043023.7",36.7248467,-4.5066014,22.869,9.9999,0
20223994,"VVDS-J022655.20-043019.7",36.7300175,-4.505474,23.293,0.7998,3
20225420,"VVDS-J022654.96-043013.8",36.7290041,-4.5038578,22.8637,1.1957,2
20226603,"VVDS-J022655.02-043006.3",36.7292679,-4.501761,23.9363,0.8278,2
20227578,"VVDS-J022654.42-043001.1",36.7267694,-4.5003268,23.6346,4.0875,2
20228261,"VVDS-J022655.50-042956.6",36.7312898,-4.499057,23.719,0.7569,9
20229584,"VVDS-J022655.44-042951.3",36.7310357,-4.4975943,22.094,0.6428,1
20230512,"VVDS-J022654.22-042941.2",36.725925,-4.4947927,23.1723,0.6143,3
20230872,"VVDS-J022656.50-042945.7",36.7354527,-4.4960503,23.3728,9.9999,0
20233431,"VVDS-J022659.31-042919.4",36.7471294,-4.4887291,21.7966,0.8943,3
20234691,"VVDS-J022657.62-042907.0",36.7400869,-4.4852819,23.7578,9.9999,0
20236167,"VVDS-J022657.45-042855.1",36.7393934,-4.4819887,23.4148,1.4394,1
20203193,"VVDS-J022718.36-043252.2",36.8265248,-4.5478338,23.6663,0.9169,3
20203247,"VVDS-J022719.86-043251.7",36.8327586,-4.5477089,23.6966,1.7326,2
20204498,"VVDS-J022718.60-043245.3",36.8275179,-4.5459178,21.9154,0.6102,4
20205822,"VVDS-J022719.19-043240.3",36.8299896,-4.544555,20.2332,0.2555,4
20202943,"VVDS-J022717.41-043255.4",36.8225506,-4.5487253,23.3752,1.7547,4
20205676,"VVDS-J022716.45-043241.8",36.8185621,-4.5449536,19.8667,0.3769,4
20205255,"VVDS-J022717.08-043239.1",36.8211763,-4.5442124,23.9934,1.58,1
20205139,"VVDS-J022720.64-043235.8",36.836026,-4.5432875,23.5639,1.2406,2
20208294,"VVDS-J022721.05-043212.8",36.8377264,-4.5368985,23.6625,0.6092,2
20205677,"VVDS-J022716.14-043238.2",36.8172603,-4.543956,21.4313,0.33,1
20205799,"VVDS-J022714.85-043233.4",36.8119115,-4.5426152,23.5616,1.1741,2
20205914,"VVDS-J022715.45-043231.4",36.8143869,-4.5420692,23.8134,1.4971,2
20206851,"VVDS-J022715.68-043227.0",36.815365,-4.5408593,22.4214,1.2709,4
20206077,"VVDS-J022716.95-043229.2",36.8206499,-4.5414528,23.2935,0.7063,3
20209270,"VVDS-J022717.92-043203.4",36.8246822,-4.5342831,23.8582,0.6117,4
20212485,"VVDS-J022718.96-043137.5",36.8290182,-4.527093,22.7113,0.3182,4
20213380,"VVDS-J022718.85-043133.4",36.8285626,-4.5259635,20.7434,1.5033,13
20213237,"VVDS-J022719.79-043131.9",36.8324728,-4.5255364,21.4491,0.894,4
20213699,"VVDS-J022719.15-043128.6",36.8298011,-4.5246317,22.2308,0.5223,3
20214043,"VVDS-J022718.05-043123.7",36.8252497,-4.5232763,22.6889,0.5223,2
20212713,"VVDS-J022723.82-043136.6",36.8492828,-4.5268427,21.8614,0.2619,2
20213998,"VVDS-J022725.23-043128.4",36.8551394,-4.5245654,22.3643,1.0156,2
20211182,"VVDS-J022722.10-043148.5",36.8420924,-4.5301518,23.3288,0.6159,3
20212256,"VVDS-J022721.57-043140.0",36.8399034,-4.5278022,22.8147,0.8899,3
20213579,"VVDS-J022722.05-043128.9",36.8418883,-4.5247106,23.0089,0.6251,4
20213555,"VVDS-J022722.24-043128.9",36.8426908,-4.5246984,23.2415,0.2841,1
20213084,"VVDS-J022723.97-043132.4",36.8498862,-4.5256815,23.0392,2.3584,19
20214938,"VVDS-J022725.55-043115.7",36.8564617,-4.5210407,22.4898,1.1446,3
20215732,"VVDS-J022725.76-043111.4",36.857367,-4.5198547,23.4403,1.2241,1
20215571,"VVDS-J022728.13-043113.5",36.8672151,-4.5204312,21.4712,0.7349,2
20217511,"VVDS-J022727.89-043104.6",36.8662327,-4.5179628,22.133,0.6029,4
20217376,"VVDS-J022727.50-043059.4",36.864608,-4.516521,21.74,0.3081,2
20215885,"VVDS-J022725.21-043110.8",36.855056,-4.5196827,21.8346,0.8293,3
20219061,"VVDS-J022726.53-043041.9",36.860566,-4.5116506,23.7723,9.9999,0
20219730,"VVDS-J022726.32-043038.1",36.8596699,-4.5105897,23.5,0.6311,2
20213757,"VVDS-J022721.10-043124.8",36.8379451,-4.5235789,23.7127,0.8074,4
20213805,"VVDS-J022721.03-043126.5",36.8376339,-4.5240352,23.3179,0.6098,4
20213923,"VVDS-J022721.51-043122.4",36.8396251,-4.5229122,23.3549,1.3227,1
20216911,"VVDS-J022722.60-043108.0",36.8441925,-4.5189114,21.4492,0.2372,4
20215912,"VVDS-J022721.30-043109.5",36.8387614,-4.519312,22.2439,0.8872,2
20217555,"VVDS-J022721.84-043104.7",36.841004,-4.517984,23.6505,0.354,1
20216991,"VVDS-J022722.48-043058.0",36.8436922,-4.5161176,23.118,1.2063,9
20217286,"VVDS-J022721.87-043055.6",36.8411606,-4.5154473,23.061,1.0591,3
20218035,"VVDS-J022719.57-043050.6",36.831543,-4.5140642,21.8546,0.8502,4
20217682,"VVDS-J022720.73-043056.5",36.8364128,-4.5157215,23.4879,0.8947,3
20218637,"VVDS-J022724.10-043043.6",36.8504497,-4.5121369,23.6908,0.8905,2
20218425,"VVDS-J022723.05-043044.5",36.8460687,-4.512369,23.7696,0.0458,1
20219009,"VVDS-J022723.67-043042.9",36.8486463,-4.5119319,23.5595,0.6267,2
20221208,"VVDS-J022723.19-043039.3",36.8466369,-4.5109299,20.9059,0.459,2
20220648,"VVDS-J022724.78-043039.7",36.8532604,-4.5110351,21.1211,0.2714,2
20220520,"VVDS-J022722.29-043033.9",36.8429093,-4.5094398,23.9589,3.8111,1
20222560,"VVDS-J022722.84-043036.6",36.8451972,-4.5101717,20.1279,0.5881,4
20224740,"VVDS-J022724.59-043017.0",36.8524822,-4.5047388,23.5761,1.0171,3
20224640,"VVDS-J022723.86-043016.2",36.849426,-4.504502,23.5278,0.8744,29
20226744,"VVDS-J022723.63-043015.9",36.8484712,-4.5044387,21.1189,0.6525,3
20226189,"VVDS-J022722.98-043012.7",36.8457535,-4.5035304,23.1324,0.2383,4
20226746,"VVDS-J022723.56-043012.2",36.8481668,-4.50339,21.5364,0.5253,4
20226228,"VVDS-J022723.85-043009.1",36.8494141,-4.5025493,23.6897,0.8767,3
20210023,"VVDS-J022712.46-043159.7",36.8019415,-4.5332621,22.7258,0.2945,2
20212663,"VVDS-J022714.53-043135.7",36.8105475,-4.5265883,23.3384,9.9999,0
20214587,"VVDS-J022714.04-043126.2",36.8085362,-4.5239528,23.3062,0.9715,1
20211413,"VVDS-J022711.84-043148.9",36.799335,-4.5302605,22.2597,0.5225,22
20212755,"VVDS-J022712.42-043136.8",36.8017716,-4.5269112,21.8774,0.88,2
20214556,"VVDS-J022711.94-043125.7",36.7997789,-4.5238121,20.7946,0.4325,4
20214258,"VVDS-J022712.87-043121.2",36.8036438,-4.5225804,23.4139,0.3976,1
20214122,"VVDS-J022711.86-043122.1",36.7994511,-4.5228254,23.533,1.1748,3
20213690,"VVDS-J022715.74-043125.2",36.8156014,-4.5236931,23.564,0.528,1
20213892,"VVDS-J022715.79-043128.0",36.8158231,-4.5244461,22.0896,0.5795,3
20215097,"VVDS-J022715.34-043119.1",36.8139551,-4.5219938,20.6659,0.6313,4
20214455,"VVDS-J022714.68-043121.3",36.8111706,-4.5226092,23.1073,0.8797,9
20215579,"VVDS-J022714.40-043122.9",36.8100278,-4.5230367,20.0303,0.6364,4
20215565,"VVDS-J022714.33-043114.3",36.8097308,-4.5206451,22.6014,0.9949,3
20215451,"VVDS-J022714.63-043112.6",36.810964,-4.5201841,22.3586,0.3171,4
20216792,"VVDS-J022715.17-043105.2",36.8132372,-4.5181188,21.5573,0.3169,4
20212588,"VVDS-J022709.97-043134.2",36.7915814,-4.5261783,23.9695,1.7577,1
20213729,"VVDS-J022710.23-043125.2",36.7926553,-4.5236914,23.0663,0.8744,3
20214473,"VVDS-J022710.72-043120.3",36.7947076,-4.5223324,22.4738,1.0153,3
20213640,"VVDS-J022709.60-043126.2",36.7900371,-4.5239683,23.6247,9.9999,0
20218384,"VVDS-J022710.68-043115.7",36.7945096,-4.5210395,19.4728,0.0676,4
20216064,"VVDS-J022712.25-043104.6",36.8010792,-4.517959,23.4265,1.0444,2
20216899,"VVDS-J022712.11-043103.0",36.800462,-4.5175005,22.6584,0.5263,2
20218426,"VVDS-J022711.37-043046.5",36.7973815,-4.5129233,23.6434,0.5162,1
20218856,"VVDS-J022711.45-043051.0",36.7977225,-4.5141726,23.7039,1.3096,9
20220224,"VVDS-J022710.09-043040.7",36.7920819,-4.5113164,20.9922,0.5181,4
20217065,"VVDS-J022712.74-043057.4",36.8031215,-4.5159697,23.4667,1.3585,1
20219180,"VVDS-J022713.20-043042.7",36.8050175,-4.5118766,22.6811,1.0865,3
20220392,"VVDS-J022712.97-043036.7",36.8040544,-4.5102202,22.9427,0.5827,3
20223207,"VVDS-J022712.79-043035.4",36.8033284,-4.5098599,20.0653,0.5793,23
20219275,"VVDS-J022714.78-043040.2",36.8115866,-4.5111696,23.582,9.9999,0
20221254,"VVDS-J022713.48-043029.9",36.8061937,-4.508318,23.936,1.0782,2
20219487,"VVDS-J022712.31-043040.6",36.8013333,-4.5112868,22.9446,0.5804,3
20218250,"VVDS-J022718.64-043052.9",36.8276937,-4.5147014,22.286,0.8865,4
20221076,"VVDS-J022720.11-043034.8",36.8337953,-4.5096921,22.4686,1.4411,2
20223744,"VVDS-J022719.79-043020.0",36.8324587,-4.5055608,23.8018,0.1471,1
20222585,"VVDS-J022718.74-043023.6",36.82811,-4.5065762,23.9847,1.0464,1
20227280,"VVDS-J022717.33-043016.8",36.8222161,-4.5046929,20.5361,0.33,3
20226644,"VVDS-J022717.50-043011.6",36.8229321,-4.5032244,22.8399,0.516,3
20226310,"VVDS-J022718.49-043010.7",36.827065,-4.5029837,22.88,1.2583,2
20226288,"VVDS-J022721.69-043010.2",36.840416,-4.5028589,23.8958,2.6817,1
20227037,"VVDS-J022720.48-043010.2",36.8353373,-4.5028586,22.9883,9.9999,0
20232101,"VVDS-J022721.21-042929.2",36.8384161,-4.4914612,23.1115,3.1774,2
20226111,"VVDS-J022716.76-043010.8",36.8198474,-4.5030178,23.7626,0.1579,1
20227011,"VVDS-J022716.65-043008.4",36.8194065,-4.5023502,23.2662,0.6003,3
20227733,"VVDS-J022718.07-043000.4",36.8253256,-4.5001384,23.3562,1.1393,3
20229784,"VVDS-J022716.62-042946.5",36.8192606,-4.4962547,21.8508,0.8474,2
20228221,"VVDS-J022713.60-042956.9",36.8066738,-4.4991548,23.5097,0.7196,1
20229701,"VVDS-J022716.16-042945.8",36.8173517,-4.4960726,23.1473,0.7892,4
20230852,"VVDS-J022716.24-042936.1",36.8176847,-4.4933691,23.7701,1.279,1
20230067,"VVDS-J022717.76-042944.0",36.8240112,-4.4955783,23.4021,0.3752,2
20231234,"VVDS-J022717.89-042938.2",36.8245438,-4.4939562,21.5992,0.672,9
20234827,"VVDS-J022720.68-042922.5",36.836179,-4.4896097,19.9036,0.5821,4
20232783,"VVDS-J022718.91-042923.2",36.8288182,-4.48979,23.5602,3.1872,1
20233430,"VVDS-J022719.63-042916.3",36.8318288,-4.4878642,23.6831,1.2919,1
20233901,"VVDS-J022719.12-042914.8",36.8296686,-4.4874455,23.238,1.2266,2
20231862,"VVDS-J022717.90-042929.1",36.8246043,-4.4914176,23.9754,0.6123,3
20218625,"VVDS-J022728.48-043044.5",36.8686829,-4.5123878,23.3229,9.9999,0
20219255,"VVDS-J022728.62-043041.4",36.8692569,-4.5115175,23.7152,0.5431,1
20222228,"VVDS-J022726.86-043032.7",36.861926,-4.5091085,22.1246,0.5402,1
20221195,"VVDS-J022727.30-043032.3",36.8637728,-4.5089822,23.6722,1.3542,9
20223127,"VVDS-J022727.51-043023.1",36.8646394,-4.5064311,23.9842,1.1518,2
20226696,"VVDS-J022728.36-043007.5",36.8681903,-4.5021066,23.9568,1.3334,9
20227721,"VVDS-J022729.00-043003.7",36.8708506,-4.5010443,21.4518,0.8923,4
20224779,"VVDS-J022730.75-043022.4",36.8781459,-4.5062392,21.2454,0.7335,4
20228552,"VVDS-J022731.82-042956.5",36.8826025,-4.4990335,23.2686,1.6302,1
20230226,"VVDS-J022729.74-042948.3",36.8739401,-4.4967555,21.2845,0.6,3
20227641,"VVDS-J022727.45-043002.3",36.8643905,-4.5006477,23.3811,0.4843,2
20227197,"VVDS-J022725.14-043003.8",36.854776,-4.5010637,23.819,2.9566,2
20227716,"VVDS-J022724.34-042958.9",36.851442,-4.4997156,23.9362,1.056,2
20228054,"VVDS-J022724.11-042958.7",36.8504995,-4.4996528,23.2471,1.3156,21
20229841,"VVDS-J022725.69-042948.6",36.8570706,-4.4968541,22.8903,9.9999,0
20231143,"VVDS-J022726.29-042938.4",36.8595593,-4.4940136,21.6541,1.0598,3
20230228,"VVDS-J022730.11-042941.4",36.8754774,-4.4948552,23.2825,0.6334,4
20231874,"VVDS-J022731.02-042928.3",36.8792787,-4.491205,23.0443,0.7741,3
20233459,"VVDS-J022729.48-042916.9",36.872842,-4.4880513,22.8639,1.1229,3
20232212,"VVDS-J022728.14-042929.4",36.8672719,-4.4915159,22.4458,1.1176,3
20234652,"VVDS-J022729.84-042910.3",36.8743444,-4.4862015,23.3352,1.1392,4
20229138,"VVDS-J022733.90-042949.7",36.8912914,-4.4971475,23.4844,1.2067,3
20232163,"VVDS-J022734.41-042926.8",36.8933785,-4.4907932,23.9239,0.512,4
20232584,"VVDS-J022732.85-042923.7",36.8869143,-4.4899286,23.6071,0.5235,3
20233950,"VVDS-J022735.20-042910.3",36.8966939,-4.4861968,23.9838,1.2845,1
20234747,"VVDS-J022734.83-042908.3",36.895149,-4.4856657,22.959,0.435,2
20236945,"VVDS-J022735.45-042854.2",36.8977454,-4.4817419,21.6876,0.3069,3
20237381,"VVDS-J022736.26-042847.8",36.9011244,-4.4799657,23.7653,9.9999,0
20236310,"VVDS-J022733.35-042856.5",36.8889799,-4.4823838,22.027,0.558,2
20236352,"VVDS-J022732.27-042852.9",36.8844777,-4.4813719,23.6514,1.4674,9
20236304,"VVDS-J022732.51-042853.3",36.8854838,-4.4814992,23.9529,9.9999,0
20238081,"VVDS-J022729.39-042843.8",36.8724732,-4.4788513,21.8883,0.5244,4
20237694,"VVDS-J022729.61-042841.3",36.8733921,-4.4781578,23.2598,9.9999,0
20240354,"VVDS-J022730.75-042827.5",36.8781325,-4.4743141,20.8915,0.3082,4
20239945,"VVDS-J022731.14-042822.8",36.8797686,-4.4730084,22.8982,2.4247,19
20240292,"VVDS-J022734.22-042819.2",36.892608,-4.4720002,23.6444,9.9999,0
20240381,"VVDS-J022736.42-042819.6",36.901751,-4.4721127,23.54,0.5214,2
20241582,"VVDS-J022733.79-042811.4",36.8908115,-4.4698409,23.2992,1.005,3
20244049,"VVDS-J022734.33-042749.9",36.8930486,-4.463874,23.826,1.0059,2
20243988,"VVDS-J022734.18-042748.0",36.8924499,-4.4633393,23.5863,0.847,3
20229385,"VVDS-J022723.86-042953.8",36.8494359,-4.498281,21.554,0.6932,4
20230978,"VVDS-J022724.03-042936.2",36.8501611,-4.4933972,23.5333,1.3262,1
20231804,"VVDS-J022724.41-042929.0",36.8517374,-4.4914147,23.5892,1.0885,2
20232170,"VVDS-J022723.31-042925.8",36.8471431,-4.4905226,23.8357,9.9999,0
20236208,"VVDS-J022726.89-042856.4",36.8620829,-4.4823598,21.4833,1.1408,3
20233530,"VVDS-J022720.72-042918.0",36.8363434,-4.4883566,22.657,0.849,3
20236602,"VVDS-J022722.23-042852.6",36.8426337,-4.4812944,22.0739,0.2955,22
20236753,"VVDS-J022722.62-042852.7",36.8442867,-4.4813251,21.8223,0.842,3
20237673,"VVDS-J022722.39-042840.1",36.8433161,-4.4778224,23.4656,0.6935,2
20237974,"VVDS-J022722.05-042838.4",36.8418982,-4.4773404,22.1171,0.5784,2
20236593,"VVDS-J022720.30-042851.7",36.8345957,-4.481047,22.8657,1.0574,3
20239775,"VVDS-J022721.88-042837.9",36.8412004,-4.477198,19.5715,0.5824,24
20240657,"VVDS-J022723.65-042819.2",36.848581,-4.4720069,23.4768,0.7787,4
20241566,"VVDS-J022724.31-042817.1",36.8513244,-4.4714268,20.9872,0.5221,3
20243959,"VVDS-J022723.26-042816.7",36.8469199,-4.4713223,18.5242,0.0797,22
20243308,"VVDS-J022723.16-042756.9",36.8465211,-4.4658261,22.8863,1.339,1
20237590,"VVDS-J022729.18-042843.2",36.8716079,-4.4786941,22.9659,0.5596,4
20239721,"VVDS-J022728.56-042827.3",36.8690267,-4.4742597,22.0677,1.1334,3
20239899,"VVDS-J022728.38-042822.5",36.8682593,-4.4729202,22.8012,0.6193,2
20243014,"VVDS-J022730.63-042801.3",36.8776615,-4.4670448,22.9118,0.3074,3
20243334,"VVDS-J022731.57-042753.3",36.8815534,-4.4648158,23.8866,9.9999,0
20244094,"VVDS-J022733.14-042750.9",36.8881102,-4.4641408,21.3868,0.6893,3
20244192,"VVDS-J022731.72-042744.6",36.8821881,-4.4623994,23.9725,0.8855,1
20243576,"VVDS-J022730.08-042756.1",36.8753528,-4.4655945,21.5963,9.9999,0
20244009,"VVDS-J022730.20-042752.0",36.8758649,-4.4644447,22.316,0.4382,1
20242380,"VVDS-J022725.36-042803.1",36.8557005,-4.4675426,23.2862,0.3082,4
20243525,"VVDS-J022726.31-042753.1",36.8596473,-4.4647519,23.6761,1.3532,1
20243816,"VVDS-J022727.41-042751.2",36.8642292,-4.4642402,23.7059,0.6401,2
20247304,"VVDS-J022727.41-042727.9",36.8642402,-4.4577529,22.434,0.1759,3
20243903,"VVDS-J022725.57-042749.8",36.8565743,-4.4638547,23.6335,0.5257,4
20246658,"VVDS-J022725.10-042732.3",36.8546238,-4.4589957,23.4914,0.9857,3
20249298,"VVDS-J022726.97-042721.9",36.8623924,-4.456111,21.2405,0.4619,3
20247772,"VVDS-J022725.85-042724.3",36.8577497,-4.4567524,23.0574,0.3667,4
20245869,"VVDS-J022729.03-042734.2",36.8709996,-4.4595167,23.6198,0.4977,1
20247803,"VVDS-J022728.59-042722.2",36.869148,-4.4561876,23.023,0.7849,3
20250425,"VVDS-J022729.74-042658.8",36.8739412,-4.4496936,22.8508,1.0733,2
20249074,"VVDS-J022726.37-042710.6",36.8598797,-4.4529675,22.6756,0.5936,3
20250238,"VVDS-J022728.10-042702.1",36.8671082,-4.4505927,22.6765,1.1323,3
20251565,"VVDS-J022727.75-042656.9",36.8656526,-4.4491563,20.717,1.5593,19
20216734,"VVDS-J022708.00-043100.1",36.7833658,-4.5166977,23.5376,1.0188,3
20218228,"VVDS-J022708.64-043047.6",36.7860038,-4.5132247,22.5503,0.8944,1
20218734,"VVDS-J022708.65-043051.6",36.7860568,-4.5143476,21.0581,0.6385,3
20223760,"VVDS-J022707.05-043029.7",36.7793763,-4.5082613,21.5228,0.145,4
20220492,"VVDS-J022705.60-043034.8",36.7733432,-4.5096935,23.3174,0.7075,1
20222660,"VVDS-J022707.74-043024.5",36.782274,-4.5068159,23.6037,1.3223,2
20224914,"VVDS-J022707.82-043016.4",36.7826033,-4.5045674,22.5958,0.9177,2
20225826,"VVDS-J022708.16-043013.9",36.7840304,-4.5038878,23.1254,0.6037,3
20223414,"VVDS-J022710.73-043023.3",36.7947468,-4.5064838,23.5629,9.9999,0
20227325,"VVDS-J022711.22-043009.4",36.7967657,-4.502613,20.956,0.3205,4
20227315,"VVDS-J022710.67-043005.3",36.7944746,-4.5014884,22.8268,0.5027,1
20227814,"VVDS-J022711.70-042958.3",36.7987827,-4.4995381,23.631,0.5616,2
20228571,"VVDS-J022709.59-042955.0",36.7899713,-4.498612,23.2556,0.9432,9
20229849,"VVDS-J022709.11-042942.6",36.7879794,-4.4951714,23.7572,0.8761,2
20229587,"VVDS-J022710.31-042947.1",36.792964,-4.4964425,23.6685,1.4364,2
20223363,"VVDS-J022704.58-043022.2",36.769103,-4.5061862,23.4681,0.5822,2
20226741,"VVDS-J022705.81-043008.0",36.774231,-4.5022493,23.8566,3.5598,1
20226763,"VVDS-J022705.09-043008.7",36.7712115,-4.5024198,22.3305,0.5683,4
20226762,"VVDS-J022704.91-043008.9",36.7704682,-4.5024947,22.7964,0.5662,22
20225567,"VVDS-J022706.42-043014.3",36.7767658,-4.503983,23.0711,1.343,19
20227064,"VVDS-J022706.07-043006.5",36.7753064,-4.5018327,23.2323,0.407,4
20227489,"VVDS-J022707.12-043000.9",36.7796931,-4.5002512,23.9636,0.688,4
20228508,"VVDS-J022703.83-043011.4",36.7659645,-4.5031874,19.7325,0.0703,4
20228018,"VVDS-J022703.79-042958.2",36.7658265,-4.4995005,22.9101,0.8947,3
20230250,"VVDS-J022704.63-042951.4",36.7693053,-4.4976125,20.4931,0.6119,4
20228777,"VVDS-J022707.51-042951.4",36.7813329,-4.4976356,23.9934,1.0575,2
20232304,"VVDS-J022705.78-042926.9",36.7740884,-4.4908194,23.3957,0.6797,2
20233884,"VVDS-J022706.80-042915.1",36.7783453,-4.4875441,23.3873,1.2594,3
20234036,"VVDS-J022707.25-042913.6",36.7802281,-4.4871151,23.093,0.9319,2
20229057,"VVDS-J022712.80-042949.4",36.8033653,-4.4970593,23.3247,0.5028,2
20234942,"VVDS-J022714.96-042923.3",36.812336,-4.4898291,19.6321,0.4565,1
20232018,"VVDS-J022713.41-042926.9",36.8058836,-4.4908302,23.6122,1.0628,9
20233104,"VVDS-J022712.38-042919.7",36.801613,-4.4888332,23.5846,0.237,2
